yy,dat,trip,effort,gr,sp,l_cm,w_cm
2014,3/29/2014,222,8,Speargun,Caesio cuning,24,318.522314
2014,3/29/2014,222,8,Speargun,Caesio cuning,24,318.522314
2014,3/29/2014,222,8,Speargun,Caesio cuning,24,318.522314
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/30/2014,224,12,Trap,Caesio cuning,29,565.3879448
2014,3/30/2014,224,12,Trap,Caesio cuning,28,508.318502
2014,3/30/2014,224,12,Trap,Caesio cuning,27,455.244325
2014,3/30/2014,224,12,Trap,Caesio cuning,25,360.4931604
2014,3/30/2014,224,12,Trap,Caesio cuning,26,406.0182179
2014,3/30/2014,224,12,Trap,Caesio cuning,28,508.318502
2014,3/30/2014,224,12,Trap,Caesio cuning,28,508.318502
2014,3/30/2014,224,12,Trap,Caesio cuning,29,565.3879448
2014,3/30/2014,224,12,Trap,Caesio cuning,30,626.6000187
2014,3/30/2014,224,12,Trap,Caesio cuning,31,692.102253
2014,3/30/2014,224,12,Trap,Caesio cuning,33,836.5681066
2014,3/30/2014,224,12,Trap,Caesio cuning,29,565.3879448
2014,3/30/2014,224,12,Trap,Caesio cuning,26,406.0182179
2014,4/1/2014,226,8,Speargun,Caesio cuning,38,1283.166925
2014,4/1/2014,226,8,Speargun,Caesio cuning,42,1738.120306
2014,4/1/2014,226,8,Speargun,Caesio cuning,41,1615.647248
2014,4/1/2014,226,8,Speargun,Caesio cuning,43,1866.665006
2014,4/1/2014,226,8,Speargun,Caesio cuning,34,915.8275571
2014,4/1/2014,226,8,Speargun,Caesio cuning,39,1388.319541
2014,4/1/2014,226,8,Speargun,Caesio cuning,27,455.244325
2014,4/1/2014,226,8,Speargun,Caesio cuning,20,183.2510568
2014,4/1/2014,226,8,Speargun,Caesio cuning,25,360.4931604
2014,4/1/2014,226,8,Speargun,Caesio cuning,26,406.0182179
2014,4/1/2014,226,8,Speargun,Caesio cuning,26,406.0182179
2014,4/1/2014,226,8,Speargun,Caesio cuning,26,406.0182179
2014,4/1/2014,226,8,Speargun,Caesio cuning,24,318.522314
2014,4/1/2014,226,8,Speargun,Caesio cuning,24,318.522314
2014,4/1/2014,226,8,Speargun,Caesio cuning,22,244.6568545
2014,4/1/2014,226,8,Speargun,Caesio cuning,26,406.0182179
2014,4/1/2014,226,8,Speargun,Caesio cuning,20,183.2510568
2014,4/1/2014,226,8,Speargun,Caesio cuning,22,244.6568545
2014,4/1/2014,226,8,Speargun,Caesio cuning,20,183.2510568
2014,4/1/2014,226,8,Speargun,Caesio cuning,28,508.318502
2014,4/1/2014,226,8,Speargun,Caesio cuning,21,212.4695414
2014,4/1/2014,226,8,Speargun,Caesio cuning,24,318.522314
2014,4/1/2014,226,8,Speargun,Caesio cuning,24,318.522314
2014,4/1/2014,226,8,Speargun,Caesio cuning,26,406.0182179
2014,4/1/2014,226,8,Speargun,Caesio cuning,23,279.9590295
2014,4/1/2014,226,8,Speargun,Caesio cuning,25,360.4931604
2014,4/1/2014,226,8,Speargun,Caesio cuning,25,360.4931604
2014,4/1/2014,226,8,Speargun,Caesio cuning,32,762.0423352
2014,4/1/2014,226,8,Speargun,Caesio cuning,26,406.0182179
2014,4/1/2014,226,8,Speargun,Caesio cuning,24,318.522314
2014,4/1/2014,226,8,Speargun,Caesio cuning,49,2773.804758
2014,4/1/2014,226,8,Speargun,Caesio cuning,46,2290.222264
2014,4/1/2014,226,8,Speargun,Caesio cuning,32,762.0423352
2014,4/1/2014,226,8,Speargun,Caesio cuning,33,836.5681066
2014,4/1/2014,226,8,Speargun,Caesio cuning,33,836.5681066
2014,4/1/2014,226,8,Speargun,Caesio cuning,21,212.4695414
2014,4/1/2014,226,8,Speargun,Caesio cuning,21,212.4695414
2014,4/1/2014,226,8,Speargun,Caesio cuning,22,244.6568545
2014,4/1/2014,226,8,Speargun,Caesio cuning,23,279.9590295
2014,4/1/2014,226,8,Speargun,Caesio cuning,28,508.318502
2014,4/1/2014,226,8,Speargun,Caesio cuning,28,508.318502
2014,4/1/2014,226,8,Speargun,Caesio cuning,26,406.0182179
2014,4/1/2014,226,8,Speargun,Caesio cuning,23,279.9590295
2014,4/1/2014,226,8,Speargun,Caesio cuning,25,360.4931604
2014,4/1/2014,227,8,Trap,Caesio cuning,20,183.2510568
2014,4/1/2014,227,8,Trap,Caesio cuning,26,406.0182179
2014,4/2/2014,231,9,Speargun,Caesio cuning,51,3131.537545
2014,4/2/2014,231,9,Speargun,Caesio cuning,63,5943.246579
2014,4/2/2014,231,9,Speargun,Caesio cuning,61,5389.400529
2014,4/2/2014,231,9,Speargun,Caesio cuning,58,4625.191268
2014,4/2/2014,231,9,Speargun,Caesio cuning,59,4871.254328
2014,4/2/2014,231,9,Speargun,Caesio cuning,75,10083.79708
2014,4/2/2014,231,9,Speargun,Caesio cuning,45,2142.566544
2014,4/2/2014,231,9,Speargun,Caesio cuning,34,915.8275571
2014,4/2/2014,231,9,Speargun,Caesio cuning,31,692.102253
2014,4/2/2014,231,9,Speargun,Caesio cuning,31,692.102253
2014,4/2/2014,231,9,Speargun,Caesio cuning,29,565.3879448
2014,4/2/2014,231,9,Speargun,Caesio cuning,34,915.8275571
2014,4/2/2014,231,9,Speargun,Caesio cuning,32,762.0423352
2014,4/2/2014,231,9,Speargun,Caesio cuning,22,244.6568545
2014,4/2/2014,231,9,Speargun,Caesio cuning,26,406.0182179
2014,4/2/2014,231,9,Speargun,Caesio cuning,27,455.244325
2014,4/2/2014,231,9,Speargun,Caesio cuning,32,762.0423352
2014,4/2/2014,231,9,Speargun,Caesio cuning,26,406.0182179
2014,4/2/2014,231,9,Speargun,Caesio cuning,25,360.4931604
2014,4/2/2014,231,9,Speargun,Caesio cuning,26,406.0182179
2014,4/2/2014,231,9,Speargun,Caesio cuning,27,455.244325
2014,4/2/2014,231,9,Speargun,Caesio cuning,24,318.522314
2014,4/2/2014,231,9,Speargun,Caesio cuning,24,318.522314
2014,4/2/2014,231,9,Speargun,Caesio cuning,25,360.4931604
2014,4/2/2014,231,9,Speargun,Caesio cuning,25,360.4931604
2014,4/2/2014,231,9,Speargun,Caesio cuning,27,455.244325
2014,4/2/2014,231,9,Speargun,Caesio cuning,26,406.0182179
2014,4/2/2014,231,9,Speargun,Caesio cuning,25,360.4931604
2014,4/2/2014,231,9,Speargun,Caesio cuning,27,455.244325
2014,4/2/2014,231,9,Speargun,Caesio cuning,23,279.9590295
2014,4/2/2014,231,9,Speargun,Caesio cuning,25,360.4931604
2014,4/2/2014,231,9,Speargun,Caesio cuning,25,360.4931604
2014,4/2/2014,231,9,Speargun,Caesio cuning,33,836.5681066
2014,4/2/2014,231,9,Speargun,Caesio cuning,23,279.9590295
2014,4/2/2014,231,9,Speargun,Caesio cuning,21,212.4695414
2014,4/2/2014,231,9,Speargun,Caesio cuning,25,360.4931604
2014,4/2/2014,231,9,Speargun,Caesio cuning,26,406.0182179
2014,4/2/2014,231,9,Speargun,Caesio cuning,24,318.522314
2014,4/2/2014,231,9,Speargun,Caesio cuning,23,279.9590295
2014,4/2/2014,231,9,Speargun,Caesio cuning,25,360.4931604
2014,4/2/2014,234,11,Trap,Caesio cuning,30,626.6000187
2014,4/2/2014,234,11,Trap,Caesio cuning,31,692.102253
2014,4/2/2014,234,11,Trap,Caesio cuning,19,156.8555911
2014,4/2/2014,234,11,Trap,Caesio cuning,21,212.4695414
2014,4/2/2014,234,11,Trap,Caesio cuning,21,212.4695414
2014,4/2/2014,234,11,Trap,Caesio cuning,19,156.8555911
2014,4/2/2014,234,11,Trap,Caesio cuning,20,183.2510568
2014,4/2/2014,234,11,Trap,Caesio cuning,22,244.6568545
2014,4/2/2014,234,11,Trap,Caesio cuning,19,156.8555911
2014,4/2/2014,234,11,Trap,Caesio cuning,19,156.8555911
2014,4/2/2014,234,11,Trap,Caesio cuning,24,318.522314
2014,4/2/2014,234,11,Trap,Caesio cuning,23,279.9590295
2014,4/2/2014,234,11,Trap,Caesio cuning,23,279.9590295
2014,4/2/2014,234,11,Trap,Caesio cuning,22,244.6568545
2014,4/2/2014,234,11,Trap,Caesio cuning,24,318.522314
2014,4/2/2014,234,11,Trap,Caesio cuning,25,360.4931604
2014,4/2/2014,234,11,Trap,Caesio cuning,23,279.9590295
2014,4/2/2014,234,11,Trap,Caesio cuning,22,244.6568545
2014,4/5/2014,238,8,Speargun,Caesio cuning,22,244.6568545
2014,4/5/2014,238,8,Speargun,Caesio cuning,18,133.1375697
2014,4/5/2014,238,8,Speargun,Caesio cuning,20,183.2510568
2014,4/5/2014,238,8,Speargun,Caesio cuning,19,156.8555911
2014,4/5/2014,238,8,Speargun,Caesio cuning,16,93.15280705
2014,4/5/2014,238,8,Speargun,Caesio cuning,19,156.8555911
2014,4/5/2014,238,8,Speargun,Caesio cuning,23,279.9590295
2014,4/5/2014,238,8,Speargun,Caesio cuning,23,279.9590295
2014,4/5/2014,238,8,Speargun,Caesio cuning,26,406.0182179
2014,4/5/2014,238,8,Speargun,Caesio cuning,29,565.3879448
2014,4/5/2014,238,8,Speargun,Caesio cuning,25,360.4931604
2014,4/5/2014,238,8,Speargun,Caesio cuning,19,156.8555911
2014,4/5/2014,238,8,Speargun,Caesio cuning,36,1089.140174
2014,4/5/2014,238,8,Speargun,Caesio cuning,29,565.3879448
2014,4/5/2014,238,8,Speargun,Caesio cuning,40,1499.096674
2014,4/5/2014,238,8,Speargun,Caesio cuning,30,626.6000187
2014,4/5/2014,238,8,Speargun,Caesio cuning,36,1089.140174
2014,4/5/2014,238,8,Speargun,Caesio cuning,24,318.522314
2014,4/5/2014,238,8,Speargun,Caesio cuning,39,1388.319541
2014,4/5/2014,238,8,Speargun,Caesio cuning,28,508.318502
2014,4/5/2014,238,8,Speargun,Caesio cuning,29,565.3879448
2014,4/5/2014,238,8,Speargun,Caesio cuning,27,455.244325
2014,4/5/2014,238,8,Speargun,Caesio cuning,35,999.9688213
2014,4/5/2014,238,8,Speargun,Caesio cuning,36,1089.140174
2014,4/5/2014,238,8,Speargun,Caesio cuning,35,999.9688213
2014,4/5/2014,238,8,Speargun,Caesio cuning,27,455.244325
2014,4/5/2014,238,8,Speargun,Caesio cuning,37,1183.490027
2014,4/5/2014,238,8,Speargun,Caesio cuning,57,4387.60045
2014,4/5/2014,238,8,Speargun,Caesio cuning,48,2605.691612
2014,4/5/2014,238,8,Speargun,Caesio cuning,24,318.522314
2014,4/5/2014,238,8,Speargun,Caesio cuning,23,279.9590295
2014,4/5/2014,238,8,Speargun,Caesio cuning,25,360.4931604
2014,4/5/2014,238,8,Speargun,Caesio cuning,24,318.522314
2014,4/5/2014,238,8,Speargun,Caesio cuning,34,915.8275571
2014,4/5/2014,238,8,Speargun,Caesio cuning,23,279.9590295
2014,4/5/2014,238,8,Speargun,Caesio cuning,24,318.522314
2014,4/5/2014,238,8,Speargun,Caesio cuning,23,279.9590295
2014,4/5/2014,238,8,Speargun,Caesio cuning,21,212.4695414
2014,4/5/2014,238,8,Speargun,Caesio cuning,23,279.9590295
2014,4/5/2014,238,8,Speargun,Caesio cuning,24,318.522314
2014,4/5/2014,238,8,Speargun,Caesio cuning,25,360.4931604
2014,4/5/2014,238,8,Speargun,Caesio cuning,25,360.4931604
2014,4/5/2014,238,8,Speargun,Caesio cuning,24,318.522314
2014,4/5/2014,238,8,Speargun,Caesio cuning,24,318.522314
2014,4/5/2014,238,8,Speargun,Caesio cuning,26,406.0182179
2014,4/5/2014,238,8,Speargun,Caesio cuning,30,626.6000187
2014,4/5/2014,238,8,Speargun,Caesio cuning,21,212.4695414
2014,4/5/2014,238,8,Speargun,Caesio cuning,22,244.6568545
2014,4/5/2014,238,8,Speargun,Caesio cuning,23,279.9590295
2014,4/6/2014,241,8,Speargun,Caesio cuning,20,183.2510568
2014,4/6/2014,241,8,Speargun,Caesio cuning,20,183.2510568
2014,4/6/2014,241,8,Speargun,Caesio cuning,20,183.2510568
2014,4/6/2014,241,8,Speargun,Caesio cuning,19,156.8555911
2014,4/6/2014,241,8,Speargun,Caesio cuning,19,156.8555911
2014,4/6/2014,241,8,Speargun,Caesio cuning,18,133.1375697
2014,4/6/2014,241,8,Speargun,Caesio cuning,18,133.1375697
2014,4/6/2014,241,8,Speargun,Caesio cuning,17,111.9516643
2014,4/6/2014,241,8,Speargun,Caesio cuning,18,133.1375697
2014,4/6/2014,241,8,Speargun,Caesio cuning,18,133.1375697
2014,4/6/2014,241,8,Speargun,Caesio cuning,19,156.8555911
2014,4/6/2014,241,8,Speargun,Caesio cuning,19,156.8555911
2014,4/6/2014,241,8,Speargun,Caesio cuning,19,156.8555911
2014,4/6/2014,241,8,Speargun,Caesio cuning,20,183.2510568
2014,4/6/2014,241,8,Speargun,Caesio cuning,21,212.4695414
2014,4/6/2014,241,8,Speargun,Caesio cuning,21,212.4695414
2014,4/6/2014,241,8,Speargun,Caesio cuning,20,183.2510568
2014,4/6/2014,241,8,Speargun,Caesio cuning,20,183.2510568
2014,4/6/2014,241,8,Speargun,Caesio cuning,19,156.8555911
2014,4/6/2014,241,8,Speargun,Caesio cuning,19,156.8555911
2014,4/6/2014,241,8,Speargun,Caesio cuning,19,156.8555911
2014,4/6/2014,241,8,Speargun,Caesio cuning,71,8539.8236
2014,4/6/2014,241,8,Speargun,Caesio cuning,68,7491.984325
2014,4/6/2014,241,8,Speargun,Caesio cuning,75,10083.79708
2014,4/6/2014,241,8,Speargun,Caesio cuning,55,3937.232688
2014,4/6/2014,241,8,Speargun,Caesio cuning,27,455.244325
2014,4/6/2014,241,8,Speargun,Caesio cuning,26,406.0182179
2014,4/6/2014,241,8,Speargun,Caesio cuning,22,244.6568545
2014,4/6/2014,241,8,Speargun,Caesio cuning,23,279.9590295
2014,4/6/2014,241,8,Speargun,Caesio cuning,42,1738.120306
2014,4/6/2014,241,8,Speargun,Caesio cuning,39,1388.319541
2014,4/6/2014,241,8,Speargun,Caesio cuning,24,318.522314
2014,4/7/2014,246,10,Speargun,Caesio cuning,46,2290.222264
2014,4/7/2014,246,10,Speargun,Caesio cuning,46,2290.222264
2014,4/7/2014,246,10,Speargun,Caesio cuning,46,2290.222264
2014,4/7/2014,246,10,Speargun,Caesio cuning,45,2142.566544
2014,4/7/2014,246,10,Speargun,Caesio cuning,48,2605.691612
2014,4/7/2014,246,10,Speargun,Caesio cuning,49,2773.804758
2014,4/7/2014,246,10,Speargun,Caesio cuning,49,2773.804758
2014,4/7/2014,246,10,Speargun,Caesio cuning,50,2949.036733
2014,4/7/2014,246,10,Speargun,Caesio cuning,51,3131.537545
2014,4/7/2014,246,10,Speargun,Caesio cuning,39,1388.319541
2014,4/7/2014,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/2014,246,10,Speargun,Caesio cuning,31,692.102253
2014,4/7/2014,246,10,Speargun,Caesio cuning,33,836.5681066
2014,4/7/2014,246,10,Speargun,Caesio cuning,27,455.244325
2014,4/7/2014,246,10,Speargun,Caesio cuning,26,406.0182179
2014,4/7/2014,246,10,Speargun,Caesio cuning,24,318.522314
2014,4/7/2014,246,10,Speargun,Caesio cuning,21,212.4695414
2014,4/7/2014,246,10,Speargun,Caesio cuning,26,406.0182179
2014,4/7/2014,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/2014,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/2014,246,10,Speargun,Caesio cuning,24,318.522314
2014,4/7/2014,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/2014,246,10,Speargun,Caesio cuning,20,183.2510568
2014,4/7/2014,246,10,Speargun,Caesio cuning,27,455.244325
2014,4/7/2014,246,10,Speargun,Caesio cuning,23,279.9590295
2014,4/7/2014,246,10,Speargun,Caesio cuning,26,406.0182179
2014,4/7/2014,246,10,Speargun,Caesio cuning,20,183.2510568
2014,4/7/2014,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/2014,246,10,Speargun,Caesio cuning,24,318.522314
2014,4/7/2014,246,10,Speargun,Caesio cuning,23,279.9590295
2014,4/7/2014,246,10,Speargun,Caesio cuning,21,212.4695414
2014,4/8/2014,250,7,Speargun,Caesio cuning,24,318.522314
2014,4/8/2014,250,7,Speargun,Caesio cuning,27,455.244325
2014,4/8/2014,250,7,Speargun,Caesio cuning,24,318.522314
2014,4/8/2014,250,7,Speargun,Caesio cuning,24,318.522314
2014,4/8/2014,250,7,Speargun,Caesio cuning,25,360.4931604
2014,4/8/2014,250,7,Speargun,Caesio cuning,21,212.4695414
2014,4/8/2014,250,7,Speargun,Caesio cuning,20,183.2510568
2014,4/8/2014,250,7,Speargun,Caesio cuning,20,183.2510568
2014,4/8/2014,250,7,Speargun,Caesio cuning,20,183.2510568
2014,4/8/2014,250,7,Speargun,Caesio cuning,84,14218.80133
2014,4/8/2014,250,7,Speargun,Caesio cuning,68,7491.984325
2014,4/8/2014,250,7,Speargun,Caesio cuning,64,6233.934748
2014,4/8/2014,250,7,Speargun,Caesio cuning,54,3724.154532
2014,4/8/2014,250,7,Speargun,Caesio cuning,57,4387.60045
2014,4/8/2014,250,7,Speargun,Caesio cuning,57,4387.60045
2014,4/8/2014,250,7,Speargun,Caesio cuning,34,915.8275571
2014,4/8/2014,250,7,Speargun,Caesio cuning,35,999.9688213
2014,4/8/2014,250,7,Speargun,Caesio cuning,39,1388.319541
2014,4/8/2014,250,7,Speargun,Caesio cuning,42,1738.120306
2014,4/8/2014,250,7,Speargun,Caesio cuning,43,1866.665006
2014,4/8/2014,250,7,Speargun,Caesio cuning,23,279.9590295
2014,4/8/2014,250,7,Speargun,Caesio cuning,23,279.9590295
2014,4/8/2014,250,7,Speargun,Caesio cuning,28,508.318502
2014,4/8/2014,250,7,Speargun,Caesio cuning,39,1388.319541
2014,4/8/2014,250,7,Speargun,Caesio cuning,39,1388.319541
2014,4/8/2014,250,7,Speargun,Caesio cuning,34,915.8275571
2014,4/8/2014,250,7,Speargun,Caesio cuning,28,508.318502
2014,4/8/2014,250,7,Speargun,Caesio cuning,29,565.3879448
2014,4/8/2014,250,7,Speargun,Caesio cuning,32,762.0423352
2014,4/8/2014,250,7,Speargun,Caesio cuning,31,692.102253
2014,4/8/2014,250,7,Speargun,Caesio cuning,30,626.6000187
2014,4/8/2014,250,7,Speargun,Caesio cuning,31,692.102253
2014,4/8/2014,250,7,Speargun,Caesio cuning,29,565.3879448
2014,4/8/2014,250,7,Speargun,Caesio cuning,27,455.244325
2014,4/8/2014,250,7,Speargun,Caesio cuning,23,279.9590295
2014,4/8/2014,250,7,Speargun,Caesio cuning,29,565.3879448
2014,4/8/2014,250,7,Speargun,Caesio cuning,29,565.3879448
2014,4/8/2014,250,7,Speargun,Caesio cuning,27,455.244325
2014,4/8/2014,250,7,Speargun,Caesio cuning,23,279.9590295
2014,4/10/2014,251,10,Trap,Caesio cuning,24,318.522314
2014,4/10/2014,251,10,Trap,Caesio cuning,25,360.4931604
2014,4/10/2014,251,10,Trap,Caesio cuning,21,212.4695414
2014,4/10/2014,251,10,Trap,Caesio cuning,26,406.0182179
2014,4/10/2014,251,10,Trap,Caesio cuning,26,406.0182179
2014,4/10/2014,251,10,Trap,Caesio cuning,26,406.0182179
2014,4/10/2014,251,10,Trap,Caesio cuning,27,455.244325
2014,4/10/2014,251,10,Trap,Caesio cuning,27,455.244325
2014,4/10/2014,251,10,Trap,Caesio cuning,23,279.9590295
2014,4/10/2014,251,10,Trap,Caesio cuning,23,279.9590295
2014,4/10/2014,251,10,Trap,Caesio cuning,24,318.522314
2014,4/10/2014,251,10,Trap,Caesio cuning,25,360.4931604
2014,4/10/2014,251,10,Trap,Caesio cuning,25,360.4931604
2014,4/10/2014,251,10,Trap,Caesio cuning,24,318.522314
2014,4/10/2014,251,10,Trap,Caesio cuning,26,406.0182179
2014,4/10/2014,251,10,Trap,Caesio cuning,27,455.244325
2014,4/10/2014,251,10,Trap,Caesio cuning,28,508.318502
2014,4/10/2014,251,10,Trap,Caesio cuning,28,508.318502
2014,4/10/2014,251,10,Trap,Caesio cuning,28,508.318502
2014,4/10/2014,251,10,Trap,Caesio cuning,28,508.318502
2014,4/15/2014,259,9,Trap,Caesio cuning,24,318.522314
2014,4/15/2014,259,9,Trap,Caesio cuning,24,318.522314
2014,4/15/2014,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/2014,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/2014,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/2014,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/2014,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/2014,259,9,Trap,Caesio cuning,24,318.522314
2014,4/15/2014,259,9,Trap,Caesio cuning,24,318.522314
2014,4/15/2014,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/2014,259,9,Trap,Caesio cuning,29,565.3879448
2014,4/15/2014,259,9,Trap,Caesio cuning,31,692.102253
2014,4/15/2014,259,9,Trap,Caesio cuning,21,212.4695414
2014,4/15/2014,259,9,Trap,Caesio cuning,22,244.6568545
2014,4/15/2014,259,9,Trap,Caesio cuning,19,156.8555911
2014,4/15/2014,259,9,Trap,Caesio cuning,22,244.6568545
2014,4/15/2014,259,9,Trap,Caesio cuning,21,212.4695414
2014,4/15/2014,259,9,Trap,Caesio cuning,20,183.2510568
2014,4/15/2014,259,9,Trap,Caesio cuning,19,156.8555911
2014,4/19/2014,263,8,Speargun,Caesio cuning,27,455.244325
2014,4/19/2014,263,8,Speargun,Caesio cuning,27,455.244325
2014,4/19/2014,263,8,Speargun,Caesio cuning,28,508.318502
2014,4/19/2014,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/2014,263,8,Speargun,Caesio cuning,26,406.0182179
2014,4/19/2014,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/2014,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/2014,263,8,Speargun,Caesio cuning,30,626.6000187
2014,4/19/2014,263,8,Speargun,Caesio cuning,26,406.0182179
2014,4/19/2014,263,8,Speargun,Caesio cuning,26,406.0182179
2014,4/19/2014,263,8,Speargun,Caesio cuning,34,915.8275571
2014,4/19/2014,263,8,Speargun,Caesio cuning,28,508.318502
2014,4/19/2014,263,8,Speargun,Caesio cuning,28,508.318502
2014,4/19/2014,263,8,Speargun,Caesio cuning,25,360.4931604
2014,4/19/2014,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/2014,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/2014,263,8,Speargun,Caesio cuning,30,626.6000187
2014,4/19/2014,263,8,Speargun,Caesio cuning,25,360.4931604
2014,4/19/2014,263,8,Speargun,Caesio cuning,27,455.244325
2014,4/19/2014,263,8,Speargun,Caesio cuning,27,455.244325
2014,4/19/2014,263,8,Speargun,Caesio cuning,31,692.102253
2014,4/19/2014,263,8,Speargun,Caesio cuning,33,836.5681066
2014,4/19/2014,263,8,Speargun,Caesio cuning,33,836.5681066
2014,4/19/2014,263,8,Speargun,Caesio cuning,34,915.8275571
2014,4/19/2014,263,8,Speargun,Caesio cuning,30,626.6000187
2014,4/19/2014,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/2014,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/2014,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/2014,263,8,Speargun,Caesio cuning,82,13216.90286
2014,4/19/2014,263,8,Speargun,Caesio cuning,87,15815.16083
2014,4/19/2014,263,8,Speargun,Caesio cuning,77,10921.45528
2014,4/19/2014,263,8,Speargun,Caesio cuning,51,3131.537545
2014,4/22/2014,265,9,Handline,Caesio cuning,20,183.2510568
2014,4/22/2014,265,9,Handline,Caesio cuning,24,318.522314
2014,4/22/2014,265,9,Handline,Caesio cuning,24,318.522314
2014,4/22/2014,265,9,Handline,Caesio cuning,24,318.522314
2014,4/22/2014,265,9,Handline,Caesio cuning,21,212.4695414
2014,4/22/2014,265,9,Handline,Caesio cuning,24,318.522314
2014,4/22/2014,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/2014,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/2014,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/2014,265,9,Handline,Caesio cuning,26,406.0182179
2014,4/22/2014,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/2014,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/2014,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/2014,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/2014,265,9,Handline,Caesio cuning,26,406.0182179
2014,4/22/2014,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/2014,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/23/2014,267,7,Speargun,Caesio cuning,25,360.4931604
2014,4/23/2014,267,7,Speargun,Caesio cuning,26,406.0182179
2014,4/23/2014,267,7,Speargun,Caesio cuning,25,360.4931604
2014,4/23/2014,267,7,Speargun,Caesio cuning,25,360.4931604
